Permeability,Porosity,Facies
376.316,13.8214,2
404.414,18.592,3
413.41,18.7375,3
415.42,20.759,3
383.87,15.7652,2
368.722,15.4349,2
363.293,15.7175,2
368.793,16.3791,2
383.598,15.005,2
406.499,14.9813,2
435.518,14.6013,2
459.679,15.141,2
478.486,15.0586,2
492.118,14.5792,2
498.643,14.7761,2
501.141,15.4682,2
500.932,15.4846,2
497.135,15.5358,2
489.426,15.1812,2
477.356,15.7632,2
459.385,15.5303,2
438.288,17.2776,2
428.853,16.7983,4
491.289,19.0503,1
467.587,19.1543,1
441.565,19.8136,1
420.462,20.8032,1
411.494,21.4352,1
413.814,22.1271,1
427.884,22.2277,1
666.128,26.5656,0
672.575,25.5732,0
676.031,25.3086,0
672.166,24.2337,0
664.825,23.9183,0
664.935,23.1737,0
667.783,23.5622,0
667.893,24.5003,0
658.372,24.7654,0
645.935,23.5726,0
637.426,25.1136,0
633.254,26.653,0
632.655,25.7682,0
635.252,25.563,0
639.62,25.0846,0
363.336,13.9974,2
369.819,15.5462,2
379.24,14.5893,2
385.904,14.4803,2
384.957,15.2173,2
379.335,15.0127,2
367.271,16.4601,2
359.268,15.5563,2
363.186,16.2968,2
379.344,15.6333,2
403.449,15.5329,2
426.322,15.0748,2
435.557,14.8097,2
465.595,13.6617,4
466.407,14.3218,4
538.266,18.3758,1
541.657,17.8491,1
544.371,18.0046,1
441.679,14.0622,4
235.594,15.14,2
247.191,15.7581,2
454.546,14.8622,4
476.183,15.1824,4
544.4,18.7929,1
523.773,15.097,4
541.244,14.5323,4
553.359,14.7513,4
559.72,13.7521,4
559.515,15.5174,4
337.842,16.0226,2
344.073,15.5263,2
347.406,16.4923,2
346.461,16.8028,2
347.08,16.578,2
347.838,16.0115,2
354.522,14.3998,2
362.071,13.263,2
373.798,13.9842,2
388.178,14.5482,2
546.522,11.2219,4
568.152,12.6994,4
436.689,14.5301,2
463.395,18.7938,3
457.434,18.6273,3
452.325,19.9646,3
452.148,20.0931,3
404.817,14.5783,2
396.644,13.1636,2
516.361,21.1893,0
519.332,20.6285,0
529.182,21.5773,0
544.367,22.3573,0
564.072,23.0231,0
593.113,24.8142,0
617.803,24.2445,0
635.492,25.7552,0
644.099,26.0463,0
646.591,26.2844,0
644.214,25.7852,0
645.165,25.9983,0
645.504,26.175,0
644.176,26.5821,0
642.943,25.3759,0
460.813,14.715,2
462.65,15.4989,2
439.127,22.0262,3
418.819,21.9688,3
497.627,16.0124,2
503.872,16.0037,2
508.737,15.7205,2
512.594,16.8353,2
515.1,16.6133,2
353.61,19.6773,3
345.577,18.8542,3
335.977,19.5038,3
327.879,19.6545,3
323.748,18.6967,3
498.58,15.8676,2
508.944,15.9934,2
313.761,20.4861,3
493.213,15.7654,2
476.901,14.5598,2
459.767,15.924,2
445.461,16.5576,2
360.399,22.3136,3
370.155,21.558,3
386.096,20.8521,3
465.074,15.6255,2
463.539,15.3498,2
460.449,14.855,2
449.82,14.3292,2
430.466,15.6144,2
405.109,14.7261,2
382.233,13.8406,2
372.952,14.6524,2
431.14,19.9872,3
431.811,18.9276,3
424.848,18.7924,3
416.17,19.2447,3
375.829,16.3236,2
371.63,16.3503,2
374.562,16.4525,2
368.263,19.8593,3
404.712,15.7208,2
429.611,14.9542,2
454.024,14.7064,2
474.43,14.0137,2
485.916,14.7208,2
493.686,16.1389,2
496.544,15.5377,2
497.465,15.1257,2
496.74,14.8786,2
488.322,15.7511,2
475.864,15.451,2
459.832,16.5832,2
440.288,16.589,2
446.441,15.8075,4
490.649,19.7141,1
462.5,18.8435,1
435.152,19.4943,1
441.663,14.8344,4
444.066,14.0994,4
404.179,21.2295,1
417.166,23.0089,1
684.48,26.8777,0
689.455,25.9332,0
691.929,25.1972,0
689.169,24.2206,0
683.914,23.896,0
679.25,23.4131,0
674.272,23.5462,0
666.462,24.1597,0
652.96,23.8448,0
640.266,24.5278,0
628.612,24.107,0
622.547,25.2714,0
616.818,24.8184,0
614.054,25.1917,0
615.791,25.1067,0
321.479,13.9625,2
337.056,14.3903,2
354.258,14.458,2
371.491,15.4562,2
381.109,15.5873,2
382.077,16.3119,2
375.766,16.1849,2
370.225,16.1539,2
372.539,15.8759,2
383.092,16.1551,2
404.445,15.0181,2
421.284,15.8162,2
428.767,14.5893,2
447.806,13.8066,4
449.75,14.9811,4
536.801,16.7941,1
543.772,17.5126,1
548.198,17.6015,1
419.286,14.6407,4
238.613,15.6477,2
255.208,16.3748,2
427.205,15.0102,4
450.554,14.5524,4
558.858,18.4731,1
573.393,18.5968,1
525.409,14.9363,4
540.852,14.5147,4
546.461,14.6887,4
546.673,14.4898,4
354.948,17.2071,2
359.037,16.0042,2
360.029,16.6813,2
352.572,17.0462,2
341.895,16.5046,2
337.91,14.6202,2
340.962,14.6817,2
349.652,14.6441,2
365.416,14.8126,2
516.901,13.4214,4
543.262,12.6848,4
563.571,13.4368,4
418.987,15.8393,2
425.881,16.7711,2
451.456,17.1624,3
449.558,18.3487,3
454.049,19.2564,3
462.44,18.7449,3
378.628,14.3612,2
477.68,15.8522,4
513.614,20.9925,0
515.943,23.337,0
526.707,23.4442,0
545.272,24.749,0
574.281,24.6372,0
599.655,25.6057,0
618.151,26.1124,0
631.85,26.2711,0
638.22,26.7464,0
636.762,27.3697,0
637.933,26.5187,0
637.484,26.4454,0
636.267,26.0619,0
635.314,26.2842,0
515.992,20.2928,1
454.119,15.015,2
450.035,21.0183,3
428.981,22.8389,3
411.241,21.4388,3
508.935,16.0459,2
520.841,15.8182,2
528.551,15.2813,2
531.563,16.3965,2
529.033,16.5354,2
342.586,19.8645,3
336.259,19.2244,3
330.857,18.8881,3
325.657,19.5284,3
319.203,19.6842,3
498.069,15.6514,2
493.693,15.0895,2
481.286,14.5636,2
464.249,15.1932,2
448.609,15.6384,2
436.939,16.4222,2
370.978,22.9989,3
382.141,22.4253,3
396.026,23.2581,3
456.197,15.8753,2
458.164,14.5404,2
459.093,15.5461,2
452.454,15.837,2
435.207,15.08,2
409.307,15.2688,2
383.691,15.5788,2
368.906,14.3235,2
453.398,20.8449,3
449.944,18.394,3
436.098,18.7358,3
418.585,19.1542,3
378.912,17.9191,2
376.042,15.8974,2
375.747,17.2805,2
382.236,16.86,2
395.933,15.6549,2
413.934,16.062,2
436.665,14.8636,2
456.187,15.0136,2
465.654,15.4278,2
475.304,14.2723,2
346.992,19.1963,3
487.729,15.9918,2
490.179,14.9695,2
483.297,15.1619,2
474.125,15.6175,2
460.534,16.4891,2
445.039,15.7698,2
460.458,14.757,4
487.362,19.7407,1
456.892,19.5655,1
427.413,20.4459,1
443.161,13.7006,4
447.157,13.2129,4
394.511,21.9955,1
407.029,22.4779,1
695.598,26.0831,0
700.745,26.0395,0
701.591,24.9502,0
700.566,25.3195,0
692.471,23.9039,0
683.485,22.694,0
674.412,22.9611,0
663.484,23.1919,0
650.896,23.5348,0
637.785,23.382,0
624.691,23.3464,0
615.561,24.6442,0
606.872,24.2385,0
596.601,24.5903,0
592.345,24.1974,0
295.498,15.6405,2
313.997,13.913,2
339.91,15.2615,2
366.06,15.0665,2
383.004,15.1001,2
390.205,15.1044,2
389.812,16.3451,2
385.267,15.6594,2
382.842,15.2646,2
386.504,15.0069,2
401.758,15.5364,2
415.741,15.5322,2
418.037,15.498,2
409.535,15.845,2
437.826,14.591,4
533.853,16.6351,1
544.368,17.0494,1
550.257,17.7895,1
402.488,13.8593,4
393.993,14.3537,4
281.347,15.9307,2
306.436,16.5336,2
433.021,14.2497,4
566.46,18.1293,1
575.725,18.7079,1
509.592,14.3155,4
522.163,14.6726,4
528.148,15.3326,4
529.515,14.0381,4
355.738,16.186,2
359.018,16.4429,2
513.848,13.1781,4
511.175,13.0714,4
330.205,16.0179,2
326.125,15.1555,2
328.996,13.9271,2
335.347,14.4038,2
485.409,12.918,4
511.44,12.9992,4
534.127,11.5057,4
551.429,12.1767,4
557.165,12.7815,4
399.574,16.1928,2
406.509,16.579,2
438.298,19.2281,3
445.129,18.8804,3
459.783,18.8343,3
468.508,19.2034,3
373.429,14.4255,2
541.482,19.348,1
514.189,23.2806,0
516.751,22.9906,0
530.846,25.3116,0
554.312,26.1992,0
579.643,25.4391,0
602.166,24.525,0
620.691,26.0518,0
631.342,25.7011,0
635.578,26.8015,0
635.969,26.934,0
634.444,26.2781,0
632.462,26.4896,0
633.01,26.3284,0
635.254,25.6557,0
442.826,16.4079,2
449.815,22.3376,3
429.485,20.9706,3
414.574,21.2767,3
510.887,15.9577,2
526.161,14.6771,2
537.416,15.995,2
542.076,15.9117,2
537.896,15.7899,2
329.96,18.6228,3
325.973,19.6678,3
322.989,19.2448,3
319.267,19.9287,3
311.446,20.215,3
299.666,21.6124,3
482.905,15.5561,2
297.013,21.9111,3
452.279,16.3601,2
437.429,16.9019,2
427.846,16.5874,2
384.599,22.5283,3
399.159,21.9184,3
417.054,21.9453,3
440.235,16.7018,2
447.494,14.942,2
451.282,14.364,2
445.494,15.7213,2
427.45,15.4106,2
405.517,16.1718,2
382.645,15.7887,2
365.798,15.4984,2
356.406,14.9539,2
463.474,19.9075,3
443.9,18.5983,3
421.529,19.7084,3
397.124,19.4502,3
373.281,16.3309,2
370.796,16.0488,2
372.985,16.625,2
308.274,20.4139,3
391.148,16.0999,2
409.673,14.1556,2
425.487,14.941,2
435.102,15.0826,2
444.888,14.1154,2
320.641,19.51,3
333.543,19.2175,3
473.24,14.4455,2
473.31,14.9537,2
469.338,13.8571,2
331.006,17.7796,3
443.045,15.7554,2
426.078,16.5986,2
478.814,19.1352,1
447.311,19.551,1
420.465,20.0245,1
452.363,14.062,4
456.569,14.2741,4
390.953,20.6406,1
402.598,21.3896,1
703.228,25.9738,0
707.961,25.9148,0
706.667,25.051,0
700.714,24.8003,0
690.932,24.4894,0
679.401,23.8339,0
674.621,23.3532,0
663.141,23.3954,0
651.644,21.8503,0
639.543,23.5117,0
626.848,23.7092,0
614.06,23.7495,0
600.777,23.6935,0
585.206,24.3349,0
575.17,23.804,0
284.584,14.6458,2
304.462,14.4297,2
331.154,15.3044,2
360.798,14.4993,2
385.807,16.0849,2
398.792,16.3617,2
401.777,15.3747,2
399.999,15.771,2
396.398,15.3491,2
397.231,15.5276,2
402.399,14.8616,2
409.915,16.0657,2
409.037,15.9478,2
400.311,15.7968,2
429.475,14.0838,4
530.335,16.8248,1
499.947,26.3156,0
551.088,16.3754,1
552.461,17.7743,1
392.639,14.3498,4
313.135,15.6332,2
333.765,17.5824,2
426.885,15.2806,4
452.591,14.588,4
474.922,14.6028,4
492.722,14.743,4
345.956,16.6183,2
348.372,17.0557,2
507.667,14.1348,4
503.775,13.649,4
497.207,13.8081,4
491.952,13.4755,4
489.242,12.8416,4
485.526,12.4456,4
320.217,15.0253,2
324.933,14.8007,2
330.906,15.4822,2
483.118,12.6757,4
500.608,12.6946,4
520.084,12.5786,4
535.033,12.3226,4
540.491,13.0463,4
375.643,16.67,2
383.913,16.3457,2
380.21,16.4114,2
431.254,19.1105,3
445.546,19.5721,3
457.495,20.8214,3
380.315,14.8553,2
380.567,15.8127,2
511.976,24.3829,0
510.248,24.7502,0
515.846,24.9158,0
533.946,25.7076,0
562.447,25.6886,0
587.947,26.1513,0
608.97,25.9664,0
626.524,26.1752,0
635.794,26.6415,0
638.512,25.8544,0
637.542,25.6525,0
635.477,25.7008,0
635.094,25.9019,0
635.112,25.279,0
523.638,21.6335,1
453.978,15.7028,2
422.438,20.9298,3
413.851,20.313,3
513.952,16.0688,2
529.534,16.0828,2
540.306,15.6346,2
543.945,16.2426,2
539.493,15.7799,2
531.068,16.4659,2
310.342,18.6919,3
308.753,18.2831,3
307.482,19.1501,3
301.129,19.4859,3
291.569,20.1813,3
476.837,15.1887,2
291.576,21.0784,3
445.897,15.6376,2
431.415,17.4282,2
426.044,17.3237,2
426.639,18.5835,2
416.879,23.8944,3
439.168,23.5411,3
432.367,17.1514,2
437.579,16.7557,2
442.359,16.5058,2
489.172,21.8258,3
418.378,16.2597,2
399.793,15.8479,2
380.143,16.9078,2
366.533,15.8564,2
359.855,15.179,2
471.204,20.2591,3
447.746,18.8863,3
420.962,18.4908,3
395.406,18.4867,3
370.295,20.6986,3
360.188,17.2684,2
359.34,17.2412,2
361.506,16.8497,2
366.678,16.3661,2
378.221,14.7562,2
388.221,15.3306,2
397.631,14.3969,2
408.244,15.6938,2
305.968,20.423,3
322.284,19.5183,3
448.73,14.3665,2
454.956,14.7624,2
457.241,14.6919,2
338.387,18.022,3
435.975,14.8319,2
419.002,16.3077,2
477.044,13.7427,4
470.899,15.1084,4
468.249,13.3561,4
469.995,13.243,4
469.413,13.5527,4
392.475,19.8185,1
405.84,21.3557,1
711.463,25.4062,0
715.388,25.5278,0
712.269,24.5483,0
702.175,25.2859,0
688.779,25.0051,0
678.039,23.5936,0
672.415,23.3997,0
664.271,23.5638,0
655.535,22.6689,0
645.2,23.2644,0
631.919,22.4392,0
614.956,23.579,0
595.962,23.9355,0
577.551,24.602,0
564.841,23.5052,0
505.898,17.5082,4
513.013,19.3085,4
518.872,18.7061,4
524.672,19.516,4
383.084,15.966,2
400.409,15.2026,2
405.439,15.3849,2
403.516,14.9598,2
402.455,14.5432,2
402.061,16.0641,2
404.392,16.2309,2
406.396,17.2121,2
403.213,17.7211,2
397.322,16.2234,2
429.678,14.4344,4
531.706,16.303,1
513.068,28.0006,0
500.651,27.7235,0
555.38,17.2062,1
401.397,14.4712,4
336.862,16.5446,2
355.688,15.6334,2
428.594,14.0811,4
447.229,14.4775,4
464.681,15.4202,4
367.141,16.9795,2
367.842,16.9754,2
360.366,17.7683,2
484.004,14.4598,4
477.868,14.1755,4
472.291,13.6897,4
316.223,18.1789,2
309.768,17.575,2
454.648,13.6548,4
454.663,12.85,4
320.136,14.7714,2
329.265,15.0067,2
327.937,14.4633,2
492.221,14.3056,4
507.487,13.2633,4
519.523,13.6141,4
524.267,13.9982,4
521.248,13.7981,4
369.457,16.4473,2
367.55,14.9108,2
412.607,19.1062,3
427.439,19.4294,3
439.947,20.1544,3
392.509,14.3577,2
391.816,15.1475,2
551.487,19.5329,1
498.793,25.5782,0
500.215,25.637,0
515.958,25.8281,0
544.575,25.6113,0
573.803,26.8731,0
599.435,25.9956,0
623.553,25.4943,0
637.389,26.4674,0
643.305,26.9995,0
644.564,25.8575,0
642.572,25.0767,0
640.661,25.1599,0
637.745,25.325,0
634.608,24.7866,0
437.959,14.7161,2
410.528,20.4563,3
410.586,20.3034,3
511.328,13.8138,2
526.447,15.0518,2
535.752,15.6903,2
537.449,15.9152,2
534.265,17.1609,2
525.334,16.4278,2
297.979,17.4227,3
296.294,18.2511,3
296.501,19.2186,3
292.568,19.2684,3
285.13,20.3477,3
281.793,20.984,3
459.267,14.5656,2
444.771,15.9658,2
432.35,15.954,2
429.835,17.7149,2
432.298,17.5125,2
429.795,21.3228,3
455.522,22.1935,3
482.34,21.3441,3
435.1,17.0337,2
436.983,17.2857,2
513.214,22.1645,3
504.512,23.3512,3
491.164,21.5572,3
382.555,16.4447,2
370.848,17.0649,2
367.613,15.4766,2
373.097,17.392,2
448.437,19.2057,3
420.422,19.7148,3
393.585,18.897,3
368.689,21.0004,3
345.104,21.988,3
342.125,15.1816,2
343.305,16.0661,2
265.606,20.7656,3
347.228,16.2028,2
351.432,16.1515,2
358.952,15.465,2
370.039,15.2432,2
385.498,15.0189,2
319.742,20.7942,3
419.697,13.376,2
431.518,13.1157,2
440.403,13.5392,2
439.093,14.5225,2
348.19,18.6259,3
412.963,15.0599,2
491.371,14.2953,4
487.607,13.2185,4
486.315,13.9363,4
485.838,14.0022,4
483.001,12.7874,4
476.871,13.5173,4
415.855,19.6137,1
719.381,25.2577,0
724.915,24.8691,0
718.776,24.6747,0
706.528,23.6969,0
693.068,23.7326,0
684.266,23.0655,0
679.447,23.1571,0
674.612,22.3467,0
666.211,22.0749,0
651.501,22.436,0
637.429,22.2135,0
616.204,21.2896,0
594.394,22.5353,0
571.656,23.0442,0
556.268,24.0118,0
512.942,17.4238,4
519.608,17.1037,4
524.992,18.209,4
527.269,19.121,4
526.942,19.1506,4
522.016,21.1047,4
508.814,18.9072,4
398.076,15.9524,2
399.664,15.2549,2
401.27,15.8578,2
405.7,16.341,2
405.682,16.6222,2
402.845,16.2865,2
398.041,17.3037,2
393.941,16.5291,2
438.322,15.8231,4
555.468,16.0699,1
562.235,17.4204,1
559.298,17.1759,1
551.035,17.5626,1
420.845,15.6663,4
372.826,15.6374,2
436.547,15.6127,4
446.458,14.9007,4
380.139,16.1916,2
387.283,16.8695,2
387.399,16.5902,2
373.318,17.5912,2
351.828,16.5776,2
454.548,14.2497,4
443.413,13.6598,4
300.002,17.613,2
300.392,16.4177,2
303.467,16.3673,2
307.213,15.8766,2
313.181,14.5423,2
322.056,14.9694,2
326.59,14.8145,2
327.823,14.841,2
331.464,15.4879,2
339.29,16.1883,2
512.129,13.9231,4
511.684,14.8376,4
368.163,16.2876,2
366.931,14.9285,2
396.68,19.5062,3
411.775,19.2081,3
423.473,19.8782,3
430.096,20.2914,3
398.309,14.5805,2
545.956,19.9343,1
483.662,26.3364,0
485.286,25.2828,0
499.771,25.7747,0
527.504,25.8187,0
560.612,26.1453,0
592.87,26.4084,0
621.861,26.3629,0
640.605,26.257,0
650.484,25.5632,0
652.837,26.5091,0
650.58,25.5564,0
647.995,25.1399,0
644.441,24.63,0
642.117,24.4739,0
542.847,20.6805,1
447.618,14.2566,2
407.873,20.373,3
409.584,18.987,3
518.343,15.5025,2
525.547,15.8431,2
525.058,16.0794,2
519.567,15.9941,2
509.525,16.5907,2
494.437,14.8197,2
294.396,18.0392,3
291.789,19.0154,3
291.592,19.5285,3
288.483,20.3999,3
283.197,21.7464,3
460.062,13.8717,2
283.118,21.0036,3
435.286,15.8956,2
433.079,17.2379,2
435.386,16.6997,2
433.026,21.6336,3
459.062,21.5954,3
488.843,21.4767,3
433.724,16.8266,2
431.566,15.5353,2
414.503,15.4023,2
522.59,23.7466,3
506.947,22.4597,3
487.139,22.6362,3
377.965,16.8821,2
372.802,16.6189,2
379.04,15.7372,2
447.392,19.5454,3
420.105,19.5209,3
395.414,18.4663,3
371.996,20.6184,3
352.31,20.9898,3
327.877,17.2302,2
327.96,15.9425,2
325.15,15.9274,2
252.702,21.9592,3
320.232,16.9514,2
324.725,15.8096,2
334.213,15.8536,2
349.618,14.4479,2
367.954,14.5414,2
387.696,13.8723,2
405.78,13.7806,2
421,15.3283,2
428.375,15.4566,2
425.592,14.5298,2
410.909,15.3654,2
391.795,15.4759,2
497.085,13.1863,4
498.402,13.994,4
496.872,13.5203,4
489.046,13.9272,4
476.427,13.39,4
435.842,19.375,1
728.208,25.4666,0
730.161,25.2899,0
725.919,24.3098,0
712.799,23.9117,0
700.689,24.5072,0
694.883,23.6706,0
691.944,24.1479,0
686.448,22.3025,0
676.056,23.3214,0
660.11,23.7045,0
640.338,22.7181,0
616.507,23.2788,0
589.585,23.4006,0
563.466,22.7709,0
550.37,23.3436,0
522.157,16.1103,4
527.162,17.5535,4
529.645,18.681,4
529.39,17.8705,4
526.409,19.1037,4
518.181,18.5418,4
505.035,18.0036,4
379.012,15.2137,2
385.791,15.408,2
393.579,16.4659,2
400.525,16.7744,2
406.14,17.7425,2
405.486,16.1557,2
406.306,15.8643,2
403.636,16.1651,2
390.1,15.6874,2
451.628,14.9989,4
575.286,17.8717,1
568.724,17.3609,1
554.527,17.0036,1
531.908,17.5374,1
446.29,14.7239,4
449.289,14.7535,4
453.992,14.7708,4
395.585,15.5137,2
402.206,16.4454,2
400.545,15.8927,2
385.24,16.4497,2
357.991,17.1363,2
330.669,17.3489,2
417.929,12.056,4
296.022,17.5927,2
293.797,17.5721,2
297.169,16.6931,2
301.411,15.3286,2
307.24,16.2277,2
317.945,15.1065,2
325.911,15.1382,2
332.845,15.5448,2
340.534,16.264,2
352.95,16.0004,2
363.425,16.9114,2
509.293,15.0146,4
510.151,15.659,4
371.168,15.6381,2
381.291,18.7693,3
397.451,19.4594,3
407.911,19.4175,3
412.858,20.4571,3
396.479,14.9996,2
547.95,14.734,4
471.015,26.1551,0
471.182,25.977,0
485.721,26.0457,0
514.6,25.8913,0
552.812,25.8735,0
588.812,26.0447,0
619.831,26.7559,0
641.482,25.7184,0
491.58,21.9179,1
656.692,25.7626,0
657.692,25.7494,0
658.023,25.0387,0
658.866,25.2657,0
657.278,25.6314,0
656.058,24.7975,0
430.389,13.5892,2
403.681,19.0955,3
410.417,18.4562,3
507.143,15.2234,2
511.115,15.3033,2
508.142,16.1874,2
500.717,15.2371,2
486.678,14.8679,2
471.368,14.75,2
451.151,14.9699,2
304.145,18.4993,3
303.474,18.6765,3
300.228,20.539,3
295.932,20.498,3
459.75,14.4811,2
286.795,22.4272,3
434.104,15.5167,2
430.149,16.4508,2
429.552,16.9649,2
427.924,20.2592,3
451.604,22.167,3
483.967,23.375,3
511.983,22.5992,3
420.667,16.8618,2
403.551,16.5373,2
526.101,22.7636,3
511.936,22.6651,3
494.825,22.8108,3
477.039,21.1733,3
371.829,17.8113,2
377.845,16.5122,2
444.409,20.2027,3
422.935,19.797,3
400.729,20.7486,3
380.026,21.1195,3
363.145,21.917,3
346.705,22.232,3
316.972,16.1479,2
311.147,16.6389,2
281.965,22.2795,3
296.575,15.3578,2
296.384,15.9065,2
303.912,15.4597,2
319.409,14.931,2
340.38,13.3038,2
361.424,13.4376,2
384.152,12.8113,2
405.403,14.2129,2
418.974,14.6845,2
421.315,15.6604,2
411.943,14.9586,2
391.452,15.9164,2
499.856,14.4504,4
499.784,13.5971,4
494.771,13.2005,4
485.068,13.621,4
468.156,13.5758,4
449.721,13.6455,4
478.307,18.8999,1
730.562,25.1977,0
727.037,24.9925,0
718.575,25.1134,0
711.587,24.8445,0
707.226,24.092,0
701.515,23.0208,0
696.089,22.434,0
686.383,22.6452,0
665.7,22.5559,0
640.367,23.1423,0
611.791,23.6678,0
580.093,22.1185,0
555.086,23.6624,0
541.515,23.5713,0
528.776,16.4096,4
532.297,17.2554,4
591.728,21.9364,1
581.754,22.0105,1
561.135,22.0008,1
537.21,21.5244,1
498.109,17.1355,4
482.939,17.1288,4
366.499,15.7655,2
379.77,16.8701,2
395.011,17.0327,2
407.987,16.6276,2
417.267,15.8665,2
420.421,15.9213,2
415.661,15.0449,2
403.595,15.1338,2
387.101,13.8008,2
466.162,15.3322,4
581.29,17.1029,1
560.236,17.0666,1
533.102,17.5456,1
465.889,13.6867,4
465.575,14.9726,4
465.496,14.364,4
411.175,17.3532,2
415.739,16.3412,2
410.817,17.2356,2
392.819,16.6497,2
367.496,16.2549,2
335.583,17.513,2
399.081,12.4995,4
390.152,12.7757,4
290.543,18.1042,2
294.969,16.9882,2
299.786,16.3041,2
308.522,15.2002,2
318.212,15.6781,2
328.77,15.549,2
341.243,14.7853,2
356.561,15.7127,2
372.737,16.5685,2
384.796,16.4549,2
512.22,15.6955,4
515.48,16.5308,4
381.313,14.636,2
368.273,14.8317,2
378.153,20.1649,3
389.95,19.7254,3
395.767,19.6736,3
390.477,15.1186,2
566.317,16.0839,4
467.216,26.0399,0
464.44,26.0993,0
478.902,25.9454,0
508.745,26.8819,0
548.021,26.4221,0
584.348,25.6208,0
614.013,25.8951,0
634.067,25.376,0
489.975,22.0188,1
504.189,21.0997,1
518.802,20.8837,1
531.483,20.1551,1
667.776,25.5438,0
669.163,25.0455,0
666.327,24.9621,0
519.025,21.107,1
448.446,13.9073,2
408.267,19.2455,3
409.027,18.3684,3
495.528,16.1636,2
489.219,17.5483,2
477.699,15.2142,2
459.698,14.9779,2
440.543,15.3318,2
420.507,15.9938,2
325.638,18.1383,3
322.866,19.2958,3
314.991,20.829,3
308.182,21.0316,3
302.536,20.5874,3
447.234,15.1255,2
435.142,13.7566,2
427.435,14.957,2
424.584,14.6999,2
424.471,14.4534,2
432.394,20.7604,3
463.407,21.7981,3
494.943,22.5947,3
516.958,21.2653,3
396.221,16.6812,2
377.333,15.7246,2
499.619,21.9029,3
489.269,22.4179,3
478.951,22.3413,3
